Sample	Chromosome	Start	End	N_Probes	CN
HT29_LARGE_INTESTINE	3	130660983	145689070	4469	3
HT29_LARGE_INTESTINE	3	145695146	152605308	1960	4
HT29_LARGE_INTESTINE	3	152621281	162376444	2684	3
HT29_LARGE_INTESTINE	3	162376931	176264600	3734	4
HT29_LARGE_INTESTINE	3	176268413	187775599	3157	3
HT29_LARGE_INTESTINE	3	187783035	187889723	57	3
HT29_LARGE_INTESTINE	3	187890435	197833758	2946	3
HT29_LARGE_INTESTINE	4	69713	10210390	3146	3
HT29_LARGE_INTESTINE	4	10236142	13009987	1244	3
HT29_LARGE_INTESTINE	4	13022635	13132171	79	4
HT29_LARGE_INTESTINE	4	13139533	13252632	37	3
HT29_LARGE_INTESTINE	4	13253576	13464633	55	2
HT29_LARGE_INTESTINE	4	13478859	15329996	825	3
HT29_LARGE_INTESTINE	4	15333463	15483810	60	4
HT29_LARGE_INTESTINE	4	15486798	55549352	11194	3
HT29_LARGE_INTESTINE	4	55552600	55648700	36	4
HT29_LARGE_INTESTINE	4	55650767	91241948	10263	3
HT29_LARGE_INTESTINE	4	91253956	91294911	25	1
HT29_LARGE_INTESTINE	4	91336936	91481271	26	2
HT29_LARGE_INTESTINE	4	91492302	91596264	34	1
HT29_LARGE_INTESTINE	4	91611823	91772158	46	2
HT29_LARGE_INTESTINE	4	91782570	91925115	41	3
HT29_LARGE_INTESTINE	4	91925784	92054563	36	2
HT29_LARGE_INTESTINE	4	92056788	147015296	14204	3
HT29_LARGE_INTESTINE	4	147019583	149918627	847	2
HT29_LARGE_INTESTINE	4	149924895	157218838	2001	3
HT29_LARGE_INTESTINE	4	157222741	183229221	8033	2
HT29_LARGE_INTESTINE	4	183231508	183532267	133	1
HT29_LARGE_INTESTINE	4	183538955	187451541	1440	2
HT29_LARGE_INTESTINE	4	187461629	190921709	1043	3
HT29_LARGE_INTESTINE	5	51455	6612906	3048	4
HT29_LARGE_INTESTINE	5	6613418	6672694	33	3
HT29_LARGE_INTESTINE	5	6673322	15720478	3725	4
HT29_LARGE_INTESTINE	5	15723346	29001345	3401	4
HT29_LARGE_INTESTINE	5	29005455	30686511	485	3
HT29_LARGE_INTESTINE	5	30721169	46251306	4607	4
HT29_LARGE_INTESTINE	5	46278212	53483180	1087	4
HT29_LARGE_INTESTINE	5	53484164	150199238	28379	3
HT29_LARGE_INTESTINE	5	150223387	180692833	10743	3
HT29_LARGE_INTESTINE	6	203845	54842495	20297	3
HT29_LARGE_INTESTINE	6	54857207	80605822	6018	3
HT29_LARGE_INTESTINE	6	80607550	132825982	15188	3
HT29_LARGE_INTESTINE	6	132828600	132899665	37	4
HT29_LARGE_INTESTINE	6	132900691	147203019	4380	3
HT29_LARGE_INTESTINE	6	147209226	147671994	126	5
HT29_LARGE_INTESTINE	6	147684318	161860636	5222	3
HT29_LARGE_INTESTINE	6	161863075	162097515	157	2
HT29_LARGE_INTESTINE	6	162099205	162315069	109	3
HT29_LARGE_INTESTINE	6	162319145	170918031	3526	3
HT29_LARGE_INTESTINE	7	44408	7425906	1961	4
HT29_LARGE_INTESTINE	7	7426915	21326885	5861	3
HT29_LARGE_INTESTINE	7	21327064	68399773	13996	4
HT29_LARGE_INTESTINE	7	68407196	89596447	5351	4
HT29_LARGE_INTESTINE	7	89607562	89752807	73	3
HT29_LARGE_INTESTINE	7	89775749	91206783	475	4
HT29_LARGE_INTESTINE	7	91225899	133770607	10570	4
HT29_LARGE_INTESTINE	7	133806244	142044929	2546	4
HT29_LARGE_INTESTINE	7	142099988	154389895	3628	4
HT29_LARGE_INTESTINE	7	154400830	159119220	1652	4
HT29_LARGE_INTESTINE	8	164984	2129547	904	1
HT29_LARGE_INTESTINE	8	2130233	2207913	29	0
HT29_LARGE_INTESTINE	8	2220776	2322677	48	1
HT29_LARGE_INTESTINE	8	2347503	2583198	113	2
HT29_LARGE_INTESTINE	8	2589916	43778914	17223	1
HT29_LARGE_INTESTINE	8	46924211	105426201	15810	3
HT29_LARGE_INTESTINE	8	105440462	107006962	427	1
HT29_LARGE_INTESTINE	8	107018254	107613017	234	2
HT29_LARGE_INTESTINE	8	107615694	115162971	1849	3
HT29_LARGE_INTESTINE	8	115181572	142656918	10587	7
HT29_LARGE_INTESTINE	8	142657628	146293414	595	3
HT29_LARGE_INTESTINE	9	192129	4836811	3039	3
HT29_LARGE_INTESTINE	9	4836899	5014332	96	4
HT29_LARGE_INTESTINE	9	5039652	11180739	2993	3
HT29_LARGE_INTESTINE	9	11182591	12526333	505	4
HT29_LARGE_INTESTINE	9	12527414	36077871	9148	3
HT29_LARGE_INTESTINE	9	36088377	39089390	942	2
HT29_LARGE_INTESTINE	9	44795319	80414763	3486	3
HT29_LARGE_INTESTINE	9	80455096	80584009	29	4
HT29_LARGE_INTESTINE	9	80614389	104929756	8216	3
HT29_LARGE_INTESTINE	9	104938113	104979571	26	1
HT29_LARGE_INTESTINE	9	104989394	119160748	5664	3
HT29_LARGE_INTESTINE	9	119168426	141071475	6492	3
HT29_LARGE_INTESTINE	10	135656	11579546	5678	3
HT29_LARGE_INTESTINE	10	11579836	11987555	141	4
HT29_LARGE_INTESTINE	10	12003593	51818485	12181	3
HT29_LARGE_INTESTINE	10	52000536	71275363	6649	3
HT29_LARGE_INTESTINE	10	71294224	88118952	5963	3
HT29_LARGE_INTESTINE	10	88134257	135434551	16673	3
HT29_LARGE_INTESTINE	11	206767	107227356	33101	4
HT29_LARGE_INTESTINE	11	107257165	134944770	10597	4
HT29_LARGE_INTESTINE	12	192220	8522922	3013	3
HT29_LARGE_INTESTINE	12	8595531	21039336	4136	3
HT29_LARGE_INTESTINE	12	21067390	34435009	4901	4
HT29_LARGE_INTESTINE	12	34450534	96728026	16965	3
HT29_LARGE_INTESTINE	12	96754102	126680250	9759	3
HT29_LARGE_INTESTINE	12	126690616	126744667	32	2
HT29_LARGE_INTESTINE	12	126748612	133777645	2974	3
HT29_LARGE_INTESTINE	13	19212262	28174634	3528	5
HT29_LARGE_INTESTINE	13	28177866	32531624	1883	6
HT29_LARGE_INTESTINE	13	32540047	37901218	1983	5
HT29_LARGE_INTESTINE	13	37912629	38329447	227	4
HT29_LARGE_INTESTINE	13	38336234	53046836	4969	4
HT29_LARGE_INTESTINE	13	53152135	72476988	5296	4
HT29_LARGE_INTESTINE	13	72486797	75073441	1113	4
HT29_LARGE_INTESTINE	13	75082588	115106996	14476	4
HT29_LARGE_INTESTINE	14	20224003	107285437	27552	2
HT29_LARGE_INTESTINE	15	20143409	24557041	415	4
HT29_LARGE_INTESTINE	15	24583066	24809850	16	7
HT29_LARGE_INTESTINE	15	24814582	71415282	14848	4
HT29_LARGE_INTESTINE	15	71415834	71612303	62	3
HT29_LARGE_INTESTINE	15	71612397	102400037	10170	4
HT29_LARGE_INTESTINE	16	91010	6366726	1837	3
HT29_LARGE_INTESTINE	16	6369136	6427826	56	1
HT29_LARGE_INTESTINE	16	6428239	6554253	94	0
HT29_LARGE_INTESTINE	16	6556054	6683075	136	1
HT29_LARGE_INTESTINE	16	6684028	6828220	136	0
HT29_LARGE_INTESTINE	16	6833886	7009582	125	2
HT29_LARGE_INTESTINE	16	7010776	7052774	22	5
HT29_LARGE_INTESTINE	16	7063997	7340454	270	2
HT29_LARGE_INTESTINE	16	7340762	78057103	17473	3
HT29_LARGE_INTESTINE	16	78060267	78267097	102	2
HT29_LARGE_INTESTINE	16	78271066	78574676	257	3
HT29_LARGE_INTESTINE	16	78578900	78617931	29	2
HT29_LARGE_INTESTINE	16	78621373	79049341	397	3
HT29_LARGE_INTESTINE	16	79050116	79233389	179	1
HT29_LARGE_INTESTINE	16	79236830	90163275	5925	3
HT29_LARGE_INTESTINE	17	6888	22235650	6018	2
HT29_LARGE_INTESTINE	17	25313690	29243355	536	3
HT29_LARGE_INTESTINE	17	29259899	31195094	354	5
HT29_LARGE_INTESTINE	17	31207047	32782382	901	3
HT29_LARGE_INTESTINE	17	32783283	36009977	849	5
HT29_LARGE_INTESTINE	17	36022278	36837225	170	6
HT29_LARGE_INTESTINE	17	36845826	37149573	63	5
HT29_LARGE_INTESTINE	17	37160446	44162284	1392	3
HT29_LARGE_INTESTINE	17	44162597	44353885	50	4
HT29_LARGE_INTESTINE	17	44789285	63284466	4532	3
HT29_LARGE_INTESTINE	17	63288648	64284461	306	5
HT29_LARGE_INTESTINE	17	64295920	64453228	55	3
HT29_LARGE_INTESTINE	17	64454484	66244578	530	5
HT29_LARGE_INTESTINE	17	66244989	68506682	747	3
HT29_LARGE_INTESTINE	17	68512875	70735620	941	2
HT29_LARGE_INTESTINE	17	70739048	81049726	2721	3
HT29_LARGE_INTESTINE	18	100949	15215871	5733	4
HT29_LARGE_INTESTINE	18	18560354	52350709	10640	2
HT29_LARGE_INTESTINE	18	52367823	52406754	14	1
HT29_LARGE_INTESTINE	18	52407352	78015057	9641	2
HT29_LARGE_INTESTINE	19	260970	24505637	4205	2
HT29_LARGE_INTESTINE	19	27828664	41350996	3381	4
HT29_LARGE_INTESTINE	19	41392885	59095126	3976	4
HT29_LARGE_INTESTINE	20	69408	257032	85	3
HT29_LARGE_INTESTINE	20	269006	14509601	6014	3
HT29_LARGE_INTESTINE	20	14510925	14883127	127	1
HT29_LARGE_INTESTINE	20	14891787	14923390	25	0
HT29_LARGE_INTESTINE	20	14940687	15045412	41	1
HT29_LARGE_INTESTINE	20	15052514	15081746	21	0
HT29_LARGE_INTESTINE	20	15082546	15352686	114	1
HT29_LARGE_INTESTINE	20	15353909	15969603	387	2
HT29_LARGE_INTESTINE	20	15970094	25275843	4051	3
HT29_LARGE_INTESTINE	20	25288632	62912463	11585	4
HT29_LARGE_INTESTINE	21	14595264	48084820	12286	2
HT29_LARGE_INTESTINE	22	16055207	18979268	600	2
HT29_LARGE_INTESTINE	22	18984214	19554015	163	4
HT29_LARGE_INTESTINE	22	19556310	20296540	213	6
HT29_LARGE_INTESTINE	22	20732809	21324484	180	4
HT29_LARGE_INTESTINE	22	21330266	25661698	1064	2
HT29_LARGE_INTESTINE	22	25664249	25911071	71	3
HT29_LARGE_INTESTINE	22	25915656	28460766	1436	2
HT29_LARGE_INTESTINE	22	28486416	30280162	393	4
HT29_LARGE_INTESTINE	22	30299753	51199978	7039	2
K562_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	1	564621	48826009	12975	4
K562_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	1	48857313	65925349	5733	3
K562_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	1	65937065	107314078	12575	3
K562_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	1	107320503	149254920	4899	4
K562_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	1	149715562	174794144	8287	4
K562_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	1	174803606	202042364	8424	4
K562_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	1	202052013	210331993	2959	4
K562_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	1	210337691	210831707	252	3
K562_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	1	210831820	223016406	4386	4
K562_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	1	223023769	231806852	2799	4
K562_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	1	231819050	243298257	4953	4
K562_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	1	243309191	249198692	1676	4
K562_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	2	21833	114331775	35093	3
K562_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	2	114404126	145623920	9350	3
K562_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	2	145640413	145738535	28	5
K562_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	2	145739556	149340684	784	3
K562_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	2	149344429	154889809	1672	4
K562_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	2	154900325	188700615	9346	4
K562_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	2	188702149	209053080	5277	2
K562_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	2	209063261	230779434	7082	2
K562_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	2	230814719	243048760	3893	2
K562_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	3	70895	26601764	10984	4
K562_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	3	26613201	31081698	1690	4
K562_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	3	31089048	48227462	4924	4
K562_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	3	48228567	59741862	2914	2
K562_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	3	59744663	60073652	315	1
K562_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	3	60076989	60479647	279	3
K562_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	3	60486890	60540090	53	5
K562_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	3	60543483	60750062	132	1
K562_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	3	60756947	68723228	3503	2
K562_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	3	68755582	71952627	1168	2
K562_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	3	71956808	125407689	13293	2
K562_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	3	125432406	138278206	3463	2
K562_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	3	138296968	187595294	13741	3
K562_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	3	187596036	192874747	1940	3
K562_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	3	192886747	197833758	1153	3
K562_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	4	69713	10392354	3259	3
K562_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	4	10403545	55501728	13348	3
K562_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	4	55505933	59535533	1353	3
K562_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	4	59545699	69220383	2601	3
K562_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	4	69591612	86975062	5215	3
K562_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	4	86982434	160490385	19234	3
K562_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	4	160493274	163616176	917	1
K562_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	4	163624251	190921709	8859	3
K562_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	5	51455	46251306	15275	4
K562_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	5	46278212	97176633	13196	3
K562_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	5	97180930	123246522	8047	3
K562_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	5	123261616	151511997	8777	3
K562_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	5	151514100	163221209	4063	3
K562_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	5	163221299	163988372	224	4
K562_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	5	163989508	164436783	92	2
K562_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	5	164444725	169359766	2011	3
K562_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	5	169361595	179052185	3329	3
K562_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	5	179065642	180692833	431	3
K562_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	6	203845	26704972	11181	4
K562_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	6	26758030	32690027	1923	4
K562_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	6	32692227	51738982	6056	4
K562_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	6	51748554	69503064	3847	3
K562_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	6	69503099	69534107	16	5
K562_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	6	69540950	71858561	697	3
K562_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	6	71859783	71878964	19	2
K562_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	6	71890237	134257446	18286	3
K562_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	6	134272072	135752608	489	3
K562_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	6	135754208	161406871	8536	4
K562_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	6	161407819	161671594	108	6
K562_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	6	161672443	170918031	3852	4
K562_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	7	44408	8825885	2651	3
K562_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	7	8828827	8865997	21	1
K562_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	7	8873290	57914385	18000	3
K562_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	7	58019983	97912241	8623	4
K562_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	7	97922875	111113591	3306	5
K562_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	7	111137752	111395390	56	7
K562_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	7	111399977	159116965	13394	5
K562_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	8	164984	655142	216	3
K562_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	8	656238	64847410	23083	3
K562_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	8	64850725	78742991	3877	3
K562_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	8	78756753	143224644	20165	3
K562_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	8	143225883	146293414	429	3
K562_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	9	59985	2056563	1343	2
K562_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	9	2062962	2160105	87	1
K562_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	9	2160378	20748003	9042	2
K562_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	9	20756547	26590984	2025	0
K562_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	9	26591043	28539581	945	1
K562_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	9	28560130	31622445	987	0
K562_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	9	31627443	32239114	229	1
K562_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	9	32239311	37087064	1450	2
K562_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	9	37092247	38427887	439	4
K562_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	9	38428337	68176152	163	3
K562_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	9	68298352	94079459	8455	2
K562_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	9	94087622	123550027	10927	3
K562_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	9	123584677	123660339	17	8
K562_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	9	123671520	130909329	2018	3
K562_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	9	130912857	131088076	25	8
K562_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	9	131133899	132436381	236	4
K562_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	9	132439457	132649857	64	6
K562_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	9	132666628	133605045	211	3
K562_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	9	133610179	134138069	146	19
K562_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	9	134140469	141071475	1777	3
K562_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	10	135656	42433540	15805	3
K562_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	10	42469894	47136996	1169	4
K562_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	10	47546130	47742076	62	6
K562_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	10	48318619	51818485	943	4
K562_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	10	52000536	52117268	57	5
K562_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	10	52119046	82877974	10480	4
K562_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	10	82881975	87846959	1935	4
K562_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	10	87857822	103591477	4688	2
K562_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	10	103643813	103765790	21	0
K562_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	10	103799542	126635262	8416	2
K562_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	10	126641872	126726080	38	0
K562_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	10	126732558	135224372	3535	2
K562_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	10	135242873	135387240	62	4
K562_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	10	135387867	135434551	17	2
K562_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	11	206767	5332754	1422	3
K562_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	11	5335943	5463921	93	2
K562_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	11	5465235	6104831	347	3
K562_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	11	6116105	55355722	15649	3
K562_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	11	55444868	89656239	9364	3
K562_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	11	89832041	134944770	16758	3
K562_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	12	192220	8477955	2995	2
K562_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	12	8488289	22700848	4609	2
K562_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	12	22713664	133777645	34105	3
K562_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	13	19212262	53046836	12581	2
K562_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	13	53152135	81086353	8567	2
K562_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	13	81089506	81452800	107	13
K562_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	13	81473487	90436445	2354	2
K562_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	13	90440864	92467860	689	12
K562_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	13	92492127	92941096	152	2
K562_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	13	92953101	93348178	142	13
K562_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	13	93354092	93854946	178	2
K562_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	13	93858759	94021855	88	14
K562_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	13	94033414	101985742	2867	2
K562_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	13	101987034	108492897	3133	2
K562_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	13	108502280	108659444	59	15
K562_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	13	108665627	115106996	2522	2
K562_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	14	20224003	23201722	1198	2
K562_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	14	23215099	23806190	129	3
K562_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	14	23811264	34456008	3497	2
K562_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	14	34469167	34525213	33	3
K562_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	14	34530939	66758382	9780	2
K562_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	14	66768382	66905626	33	1
K562_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	14	66916353	67390499	49	2
K562_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	14	67431696	67652922	33	3
K562_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	14	67658113	76705947	2862	2
K562_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	14	76715934	90760040	4807	2
K562_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	14	90770210	97022900	2379	2
K562_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	14	97027511	97635176	269	3
K562_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	14	97640688	107285437	2456	2
K562_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	15	20143409	76701353	16409	3
K562_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	15	76719880	76878362	40	2
K562_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	15	76902257	94108537	5733	3
K562_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	15	94113635	102400037	3299	3
K562_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	16	91010	31957368	10338	3
K562_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	16	33550091	74578110	8195	3
K562_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	16	74580055	75580117	261	4
K562_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	16	75588506	78371608	1484	3
K562_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	16	78385482	80561703	1773	4
K562_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	16	80570241	90163275	4957	4
K562_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	17	6888	22235650	6011	2
K562_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	17	25313690	44166604	4268	3
K562_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	17	44180954	44353885	44	5
K562_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	17	44789285	64347337	4847	3
K562_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	17	64359239	64463160	50	2
K562_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	17	64473021	74769484	3372	3
K562_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	17	74774825	81049726	1550	3
K562_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	18	100949	7284522	2907	4
K562_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	18	7301170	7478995	77	3
K562_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	18	7479918	10858910	1559	4
K562_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	18	10863849	15158341	1169	3
K562_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	18	15182454	21304210	569	4
K562_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	18	21312052	21523532	58	3
K562_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	18	21531512	39584264	5651	4
K562_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	18	39599054	78015057	13997	2
K562_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	19	260970	20594143	3399	3
K562_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	19	20594676	36825458	3421	3
K562_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	19	36848604	59095126	4733	3
K562_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	20	69408	1552457	668	2
K562_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	20	1599142	26133311	10283	2
K562_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	20	26153526	35064022	1038	3
K562_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	20	35068018	41192993	2000	3
K562_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	20	41193534	41243024	34	2
K562_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	20	41243236	62912463	8399	3
K562_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	21	10971566	25491543	3777	3
K562_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	21	25496695	44958565	7618	4
K562_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	21	44973667	48084820	876	4
K562_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	22	16055207	17288220	40	13
