protein,type,pval,fdr
MXRA7,2.0,0.914837760209,0.984483376698
CMBL,2.0,0.887133957785,0.984483376698
DAPK3,-2.0,0.918255488676,0.984483376698
PRPSAP1,2.0,0.914837760209,0.984483376698
SLC12A7,2.0,0.937705179474,0.984483376698
UBXN6,-2.0,0.939531157199,0.984483376698
RAB11B,2.0,0.868720363654,0.984483376698
CDC42BPA,2.0,0.870885714696,0.984483376698
DIP2A,2.0,0.871288531187,0.984483376698
ACP6,2.0,0.861870368608,0.984483376698
AIDA,2.0,0.916119580609,0.984483376698
SLC25A10,2.0,0.884031059037,0.984483376698
FABP3,2.0,0.929273722203,0.984483376698
ANKMY2,2.0,0.915189580886,0.984483376698
SH3GL1,-2.0,0.939531157199,0.984483376698
CPSF6,2.0,0.903299271259,0.984483376698
COL5A2,2.0,0.85670088318,0.984483376698
AIM1,2.0,0.889179497505,0.984483376698
MRPS10,2.0,0.880645715892,0.984483376698
INPP5A,2.0,0.884286700898,0.984483376698
VPS18,-2.0,0.873650279424,0.984483376698
TMEM97,2.0,0.874164219984,0.984483376698
FABP5,2.0,0.907057932682,0.984483376698
ZBTB7A,-2.0,0.918255488676,0.984483376698
LAS1L,2.0,0.89348237999,0.984483376698
TP53RK,2.0,0.91961828182,0.984483376698
TINAGL1,2.0,0.929273722203,0.984483376698
S100A16,2.0,0.927597931611,0.984483376698
RPAP1,-2.0,0.873650279424,0.984483376698
ARSA,-2.0,0.914638408838,0.984483376698
AMACR,2.0,0.912734045059,0.984483376698
LMF2,-2.0,0.914638408838,0.984483376698
MCL1,2.0,0.883406860368,0.984483376698
PROM1,2.0,0.905348261656,0.984483376698
PNPLA6,2.0,0.868720363654,0.984483376698
IER3IP1,-2.0,0.900105975584,0.984483376698
OTUD6B,2.0,0.937867553367,0.984483376698
VPS37A,-2.0,0.888620560938,0.984483376698
BST1,2.0,0.925283183409,0.984483376698
LYZ,2.0,0.903299271259,0.984483376698
NCOA2,2.0,0.933830416229,0.984483376698
CCDC127,2.0,0.937705179474,0.984483376698
C1QTNF3,2.0,0.912734045059,0.984483376698
EBAG9,2.0,0.920921991155,0.984483376698
AK3,2.0,0.931712514058,0.984483376698
TBCC,2.0,0.907356624444,0.984483376698
BCL9,2.0,0.861870368608,0.984483376698
GAA,2.0,0.884031059037,0.984483376698
CBX3,2.0,0.889661451655,0.984483376698
TBCEL,2.0,0.908717916097,0.984483376698
BPNT1,2.0,0.938777457349,0.984483376698
CCDC137,2.0,0.884031059037,0.984483376698
PXK,2.0,0.938065680427,0.984483376698
TRAM1,2.0,0.933830416229,0.984483376698
PPIA,2.0,0.860687488867,0.984483376698
C11orf54,2.0,0.919219213207,0.984483376698
HNRNPM,2.0,0.868720363654,0.984483376698
BCAT1,2.0,0.910483452704,0.984483376698
IGF2R,-2.0,0.915676110564,0.984483376698
ARNT,2.0,0.871295249709,0.984483376698
FAH,2.0,0.930364105477,0.984483376698
CKS1B,2.0,0.879220372987,0.984483376698
HNRNPA2B1,2.0,0.889661451655,0.984483376698
SCO2,-2.0,0.914638408838,0.984483376698
PDE4DIP,2.0,0.861870368608,0.984483376698
RAD21,2.0,0.935744947056,0.984483376698
MEPCE,2.0,0.897212434427,0.984483376698
MYO5B,-2.0,0.919697124593,0.984483376698
TSPAN13,2.0,0.915189580886,0.984483376698
MBD1,-2.0,0.900105975584,0.984483376698
DOCK8,2.0,0.929637138377,0.984483376698
RPRD2,2.0,0.8691850404,0.984483376698
TUBGCP6,-2.0,0.914638408838,0.984483376698
TRABD,-2.0,0.914638408838,0.984483376698
FAM175B,2.0,0.934278511618,0.984483376698
MRPL54,-2.0,0.918255488676,0.984483376698
LYRM4,-2.0,0.936623821496,0.984483376698
ZFYVE19,-2.0,0.873650279424,0.984483376698
MAU2,2.0,0.886973661423,0.984483376698
RHBDF2,2.0,0.914837760209,0.984483376698
SPINT1,-2.0,0.873650279424,0.984483376698
PDCD6,2.0,0.937705179474,0.984483376698
VAV1,2.0,0.904021662868,0.984483376698
PLG,-2.0,0.915676110564,0.984483376698
SNRNP40,2.0,0.929273722203,0.984483376698
MED30,2.0,0.877315082518,0.984483376698
RANBP6,2.0,0.896094286095,0.984483376698
HDHD2,-2.0,0.900105975584,0.984483376698
UNC45A,2.0,0.905431369153,0.984483376698
RBM14,2.0,0.892380448262,0.984483376698
RNPEP,2.0,0.903265409143,0.984483376698
GGPS1,2.0,0.895934830256,0.984483376698
PLXNB2,-2.0,0.914638408838,0.984483376698
CTBP2,2.0,0.934278511618,0.984483376698
BBS1,2.0,0.892380448262,0.984483376698
HIST2H2BF,2.0,0.861870368608,0.984483376698
SUCLG2,2.0,0.912113709797,0.984483376698
JMJD6,2.0,0.914837760209,0.984483376698
BROX,2.0,0.916119580609,0.984483376698
LACTB2,2.0,0.933830416229,0.984483376698
TTN,2.0,0.918152266013,0.984483376698
SEC22B,2.0,0.861870368608,0.984483376698
YEATS4,2.0,0.903299271259,0.984483376698
ECM1,2.0,0.8691850404,0.984483376698
TMEM168,2.0,0.875034870171,0.984483376698
GOLPH3L,2.0,0.883406860368,0.984483376698
KIF13B,-2.0,0.902886229088,0.984483376698
PTP4A2,2.0,0.929273722203,0.984483376698
UBE2O,2.0,0.914837760209,0.984483376698
CAMSAP3,2.0,0.919299022786,0.984483376698
CCS,2.0,0.892380448262,0.984483376698
OGDH,2.0,0.919944205653,0.984483376698
MAP2K7,2.0,0.891122019612,0.984483376698
PSMD6,2.0,0.910034698758,0.984483376698
TAPT1,2.0,0.934372461568,0.984483376698
TUBGCP2,2.0,0.884286700898,0.984483376698
TMEM87A,-2.0,0.873650279424,0.984483376698
LRG1,-2.0,0.939531157199,0.984483376698
MAP2K2,-2.0,0.918255488676,0.984483376698
ARMC1,2.0,0.927585677079,0.984483376698
LAMC2,2.0,0.865303257781,0.984483376698
SBF1,-2.0,0.914638408838,0.984483376698
ECHS1,2.0,0.884286700898,0.984483376698
TXNIP,2.0,0.861870368608,0.984483376698
AHR,2.0,0.915189580886,0.984483376698
AGR3,2.0,0.915189580886,0.984483376698
BAIAP2,2.0,0.884031059037,0.984483376698
EEF2,-2.0,0.918255488676,0.984483376698
AGR2,2.0,0.915189580886,0.984483376698
C2CD2,2.0,0.899204394431,0.984483376698
SIRPA,2.0,0.936296694381,0.984483376698
VSIG4,2.0,0.89348237999,0.984483376698
TRAPPC5,2.0,0.919299022786,0.984483376698
ERMP1,2.0,0.931712514058,0.984483376698
CRELD2,-2.0,0.914638408838,0.984483376698
CTIF,-2.0,0.900105975584,0.984483376698
POLDIP2,2.0,0.874164219984,0.984483376698
CYGB,2.0,0.914837760209,0.984483376698
NDUFAF1,-2.0,0.873650279424,0.984483376698
CTSF,2.0,0.892380448262,0.984483376698
ZCCHC17,2.0,0.929273722203,0.984483376698
CHD1L,2.0,0.861870368608,0.984483376698
SRSF2,2.0,0.914837760209,0.984483376698
IFRD1,2.0,0.899492511619,0.984483376698
NUSAP1,-2.0,0.873650279424,0.984483376698
PLIN3,-2.0,0.939531157199,0.984483376698
HUS1,2.0,0.917590330142,0.984483376698
BZW2,2.0,0.915189580886,0.984483376698
PDHB,2.0,0.938065680427,0.984483376698
TRIP13,2.0,0.937705179474,0.984483376698
NUP50,-2.0,0.888443311151,0.984483376698
EIF4A3,2.0,0.884031059037,0.984483376698
EXOC3,2.0,0.937705179474,0.984483376698
CDC37L1,2.0,0.931712514058,0.984483376698
SUGP1,2.0,0.886973661423,0.984483376698
PLIN4,-2.0,0.939531157199,0.984483376698
NCAM1,2.0,0.931537370188,0.984483376698
SETDB1,2.0,0.871295249709,0.984483376698
RCL1,2.0,0.881700629739,0.984483376698
ATG5,2.0,0.889179497505,0.984483376698
MSN,2.0,0.89348237999,0.984483376698
TPPP,2.0,0.937705179474,0.984483376698
RPTOR,2.0,0.884031059037,0.984483376698
NAB1,2.0,0.93625886846,0.984483376698
PEF1,2.0,0.929273722203,0.984483376698
MCM3AP,2.0,0.871288531187,0.984483376698
MIA3,2.0,0.916119580609,0.984483376698
ZNF622,2.0,0.888362851427,0.984483376698
PRKRA,2.0,0.918152266013,0.984483376698
TYMP,-2.0,0.914638408838,0.984483376698
NCKAP1,2.0,0.910902589751,0.984483376698
LPA,-2.0,0.915676110564,0.984483376698
CCDC94,-2.0,0.939531157199,0.984483376698
TJP3,-2.0,0.918255488676,0.984483376698
BBX,2.0,0.938813849596,0.984483376698
LPIN2,-2.0,0.936835250075,0.984483376698
LPIN1,2.0,0.932713058861,0.984483376698
MRPL11,2.0,0.931738541943,0.984483376698
CTSS,2.0,0.883406860368,0.984483376698
RPL17,-2.0,0.868819502762,0.984483376698
RBM45,2.0,0.918152266013,0.984483376698
PPP6R2,-2.0,0.914638408838,0.984483376698
EPRS,2.0,0.938777457349,0.984483376698
DNAJC17,-2.0,0.873650279424,0.984483376698
ADCK3,2.0,0.870885714696,0.984483376698
MYO10,2.0,0.888362851427,0.984483376698
RICTOR,2.0,0.880735411659,0.984483376698
FCGR1A,2.0,0.861870368608,0.984483376698
COL16A1,2.0,0.929273722203,0.984483376698
COL3A1,2.0,0.85670088318,0.984483376698
S100A4,2.0,0.930855088461,0.984483376698
SDHA,2.0,0.937705179474,0.984483376698
PPP2R2D,2.0,0.884286700898,0.984483376698
BRE,2.0,0.887600404849,0.984483376698
RTF1,-2.0,0.873650279424,0.984483376698
PIAS2,-2.0,0.900105975584,0.984483376698
THOC7,2.0,0.910034698758,0.984483376698
CLPTM1L,2.0,0.937705179474,0.984483376698
MYO1F,2.0,0.868720363654,0.984483376698
MYO1B,2.0,0.93625886846,0.984483376698
HGS,2.0,0.884031059037,0.984483376698
CHMP6,2.0,0.884031059037,0.984483376698
DPP3,2.0,0.892380448262,0.984483376698
DPP9,-2.0,0.939531157199,0.984483376698
SULF1,2.0,0.924058611958,0.984483376698
S100A2,2.0,0.930855088461,0.984483376698
SMARCA2,2.0,0.931712514058,0.984483376698
SRC,2.0,0.92265733266,0.984483376698
FDFT1,-2.0,0.903266231877,0.984483376698
S100A6,2.0,0.930855088461,0.984483376698
EVI5L,2.0,0.919299022786,0.984483376698
KPNA6,2.0,0.929273722203,0.984483376698
PRKAB2,2.0,0.861870368608,0.984483376698
PABPC1,2.0,0.913246947145,0.984483376698
MACC1,2.0,0.927884230574,0.984483376698
POLR3C,2.0,0.861870368608,0.984483376698
PTPRS,2.0,0.858870548365,0.984483376698
UHRF2,2.0,0.896094286095,0.984483376698
CTSB,-2.0,0.903266231877,0.984483376698
MARC2,2.0,0.938777457349,0.984483376698
CTSK,2.0,0.883406860368,0.984483376698
UTP23,2.0,0.935744947056,0.984483376698
BRD9,2.0,0.937705179474,0.984483376698
ENY2,2.0,0.897337237994,0.984483376698
RPL37A,2.0,0.92366460252,0.984483376698
C18orf32,-2.0,0.868819502762,0.984483376698
ELAVL1,2.0,0.891122019612,0.984483376698
S100B,2.0,0.871288531187,0.984483376698
IARS2,2.0,0.938777457349,0.984483376698
RCOR3,2.0,0.892140756787,0.984483376698
XAB2,2.0,0.919299022786,0.984483376698
PUM1,2.0,0.929273722203,0.984483376698
TXLNA,2.0,0.929273722203,0.984483376698
NUDCD1,2.0,0.920921991155,0.984483376698
MARC1,2.0,0.938777457349,0.984483376698
BOLA1,2.0,0.861870368608,0.984483376698
EIF3H,2.0,0.935744947056,0.984483376698
ACOT8,2.0,0.889667975628,0.984483376698
KANK1,2.0,0.929637138377,0.984483376698
ENSA,2.0,0.883406860368,0.984483376698
TIMM44,2.0,0.891122019612,0.984483376698
MSR1,-2.0,0.888620560938,0.984483376698
MTG1,2.0,0.884286700898,0.984483376698
SFRP1,2.0,0.898850507126,0.984483376698
STXBP2,2.0,0.919299022786,0.984483376698
LYPLAL1,2.0,0.938777457349,0.984483376698
GCHFR,-2.0,0.873650279424,0.984483376698
XPR1,2.0,0.889737904607,0.984483376698
RAB3GAP2,2.0,0.938777457349,0.984483376698
TRMU,-2.0,0.905730488573,0.984483376698
SGSH,2.0,0.884031059037,0.984483376698
CD38,2.0,0.925283183409,0.984483376698
BRD1,-2.0,0.914638408838,0.984483376698
NDUFA7,2.0,0.891122019612,0.984483376698
STAP2,-2.0,0.939531157199,0.984483376698
POLR3A,2.0,0.941541251609,0.985964825545
DLG5,2.0,0.941541251609,0.985964825545
RPL26L1,2.0,0.949178572222,0.987413738653
ERP29,2.0,0.95053134156,0.987413738653
ERGIC1,2.0,0.949178572222,0.987413738653
USP11,2.0,0.947138049958,0.987413738653
SNX3,2.0,0.949704607268,0.987413738653
SKAP2,2.0,0.947958409275,0.987413738653
ARHGEF40,2.0,0.949639302085,0.987413738653
NDRG2,2.0,0.949639302085,0.987413738653
RGN,2.0,0.947138049958,0.987413738653
FTSJ1,2.0,0.94488155274,0.987413738653
PCNP,2.0,0.950814488364,0.987413738653
CDH6,2.0,0.950448667477,0.987413738653
RBM10,2.0,0.947138049958,0.987413738653
CDK16,2.0,0.947138049958,0.987413738653
ESYT1,2.0,0.945601000886,0.987413738653
INSR,2.0,0.950986621593,0.987413738653
RPL24,2.0,0.950814488364,0.987413738653
RBM3,2.0,0.94488155274,0.987413738653
MESDC2,2.0,0.949914033495,0.987413738653
TFG,2.0,0.950814488364,0.987413738653
BNIP1,2.0,0.949178572222,0.987413738653
NDUFB11,2.0,0.947138049958,0.987413738653
WDR70,2.0,0.945539770832,0.987413738653
RAI14,2.0,0.94852815567,0.987413738653
HNRNPC,2.0,0.949639302085,0.987413738653
EBP,2.0,0.94488155274,0.987413738653
UBA1,2.0,0.947138049958,0.987413738653
DENND4C,2.0,0.953502341264,0.987854712582
RPS6,2.0,0.953502341264,0.987854712582
RRAGA,2.0,0.953502341264,0.987854712582
HAUS6,2.0,0.953502341264,0.987854712582
PACSIN2,-2.0,0.952438953072,0.987854712582
SRXN1,2.0,0.953332142534,0.987854712582
PLIN2,2.0,0.953502341264,0.987854712582
MAGEA4,2.0,0.954234300546,0.98830342371
RBM34,2.0,0.956576202103,0.989489365141
TOMM20,2.0,0.956576202103,0.989489365141
ARID4B,2.0,0.956576202103,0.989489365141
SNTB1,2.0,0.955915979209,0.989489365141
ARHGEF10,-2.0,0.957118865517,0.989741115781
FYB,2.0,0.957797207108,0.990132967774
SLC38A10,2.0,0.958556329638,0.990608056911
PDP1,2.0,0.959098759133,0.99085898046
PPP2R5A,2.0,0.961818107426,0.990985466573
LPGAT1,2.0,0.961818107426,0.990985466573
RCN1,2.0,0.959826460991,0.990985466573
SLC30A1,2.0,0.961818107426,0.990985466573
MTMR9,-2.0,0.961918157756,0.990985466573
INTS7,2.0,0.961818107426,0.990985466573
LHPP,2.0,0.961100011855,0.990985466573
NENF,2.0,0.961818107426,0.990985466573
OAT,2.0,0.961100011855,0.990985466573
PPFIBP1,2.0,0.963076724091,0.991561247375
MRPS35,2.0,0.963076724091,0.991561247375
ELF3,2.0,0.979719460807,0.991612443863
PIGS,2.0,0.967565938871,0.991612443863
CSNK2A1,2.0,0.982916719378,0.991612443863
RBCK1,2.0,0.982916719378,0.991612443863
CLU,-2.0,0.982437385174,0.991612443863
ZNF706,2.0,0.98130218772,0.991612443863
GOLGA7,2.0,0.972622888956,0.991612443863
GATAD2A,2.0,0.973863478795,0.991612443863
C5orf22,2.0,0.965758318393,0.991612443863
RRP15,2.0,0.970880564893,0.991612443863
ELP3,-2.0,0.982437385174,0.991612443863
SUPT6H,2.0,0.967565938871,0.991612443863
MED28,2.0,0.974584541746,0.991612443863
ZCCHC3,2.0,0.982916719378,0.991612443863
SDF2,2.0,0.967565938871,0.991612443863
RAB34,2.0,0.967565938871,0.991612443863
UROS,2.0,0.976120346139,0.991612443863
PTK2B,-2.0,0.982437385174,0.991612443863
GINS4,2.0,0.972622888956,0.991612443863
FAM49B,2.0,0.965686910786,0.991612443863
CAD,2.0,0.976395132994,0.991612443863
DNAJC10,2.0,0.969713881485,0.991612443863
ASAP1,2.0,0.965686910786,0.991612443863
DHX32,2.0,0.976120346139,0.991612443863
RPL23A,2.0,0.967565938871,0.991612443863
RAB4A,2.0,0.968414596115,0.991612443863
RBM12B,2.0,0.982360011163,0.991612443863
ENDOD1,2.0,0.980042151981,0.991612443863
TRMT6,2.0,0.979367834318,0.991612443863
IPO8,2.0,0.976391032703,0.991612443863
GTF3C2,2.0,0.976395132994,0.991612443863
MPV17,2.0,0.976395132994,0.991612443863
ALDOC,2.0,0.967565938871,0.991612443863
SMC4,2.0,0.981305067831,0.991612443863
ACAD8,2.0,0.968824981847,0.991612443863
LAP3,2.0,0.974584541746,0.991612443863
DCAF16,2.0,0.974584541746,0.991612443863
INTS9,-2.0,0.982437385174,0.991612443863
KPNA4,2.0,0.981305067831,0.991612443863
TGFB2,2.0,0.970880564893,0.991612443863
CCDC25,-2.0,0.982437385174,0.991612443863
PBK,-2.0,0.982437385174,0.991612443863
MAP1S,2.0,0.976198207764,0.991612443863
ERGIC2,2.0,0.976391032703,0.991612443863
CWC15,2.0,0.980042151981,0.991612443863
PANX1,2.0,0.980042151981,0.991612443863
SPAG1,2.0,0.982166814264,0.991612443863
NDUFA13,2.0,0.973863478795,0.991612443863
FAM105A,2.0,0.970905254274,0.991612443863
YWHAZ,2.0,0.98130218772,0.991612443863
NCAPD3,2.0,0.968824981847,0.991612443863
IFT80,2.0,0.981305067831,0.991612443863
QDPR,2.0,0.974584541746,0.991612443863
WFDC2,2.0,0.965100871284,0.991612443863
MRE11A,2.0,0.980042151981,0.991612443863
FERMT1,2.0,0.979367834318,0.991612443863
EPHX2,-2.0,0.982437385174,0.991612443863
PIGT,2.0,0.965100871284,0.991612443863
CADM1,2.0,0.964779883432,0.991612443863
BCCIP,2.0,0.976120346139,0.991612443863
REXO2,2.0,0.975062570822,0.991612443863
VPS26B,2.0,0.968824981847,0.991612443863
MMRN1,-2.0,0.975834374725,0.991612443863
NCAPG,2.0,0.974584541746,0.991612443863
VTN,2.0,0.967565938871,0.991612443863
THYN1,2.0,0.968824981847,0.991612443863
NMD3,2.0,0.98413876057,0.992542507229
MAPK1,2.0,0.98529773495,0.993408417524
TRPS1,2.0,0.986142124953,0.993956722712
PSIP1,2.0,0.98925864978,0.995041453448
TTC39B,2.0,0.98925864978,0.995041453448
MPDZ,2.0,0.98925864978,0.995041453448
RAB1B,2.0,0.988198852191,0.995041453448
NFYA,2.0,0.988544702911,0.995041453448
ANK1,2.0,0.989324553655,0.995041453448
YIF1A,2.0,0.988198852191,0.995041453448
ZC2HC1A,2.0,0.989701613622,0.995118040818
LPCAT1,2.0,0.9920513,0.996874399605
NDUFS6,2.0,0.9920513,0.996874399605
SS18,2.0,0.993496688247,0.998023556511
PTPRE,2.0,0.994968967835,0.998289556016
KRAS,2.0,0.994586242622,0.998289556016
LYRM5,2.0,0.994586242622,0.998289556016
MKI67,2.0,0.994968967835,0.998289556016
ACIN1,2.0,0.996374193598,0.999093225661
PSMB5,2.0,0.996374193598,0.999093225661
ANLN,2.0,0.997573551784,0.999421320131
NDUFA5,2.0,0.997910250703,0.999421320131
CD40,2.0,0.997264453815,0.999421320131
WASL,2.0,0.997910250703,0.999421320131
FLOT2,2.0,0.998670714668,0.999577498005
ERAL1,2.0,0.998670714668,0.999577498005
PC,2.0,0.999500462473,0.999802791712
IFT57,2.0,0.999285209003,0.999802791712
ALCAM,2.0,0.999924105077,0.999924105077
